0 0.3276 0.3403 0.3321
10000 0.2611 0.5183 0.2206
20000 0.1862 0.6555 0.1583
30000 0.1325 0.7465 0.121
40000 0.0982 0.7966 0.1052
50000 0.0803 0.8275 0.0922
60000 0.0656 0.8464 0.088
70000 0.0571 0.8538 0.0891
80000 0.0547 0.8519 0.0934
90000 0.0552 0.8535 0.0913
100000 0.0537 0.855 0.0913
110000 0.0541 0.8582 0.0877
120000 0.0534 0.8595 0.0871
130000 0.053 0.8587 0.0883
140000 0.0541 0.8576 0.0883
150000 0.0591 0.8555 0.0854
160000 0.0542 0.8627 0.0831
170000 0.0527 0.8635 0.0838
180000 0.0538 0.8603 0.0859
190000 0.0536 0.8593 0.0871
200000 0.0533 0.8618 0.0849
210000 0.0558 0.8572 0.087
220000 0.0536 0.8617 0.0847
230000 0.0544 0.8596 0.086
240000 0.0526 0.8616 0.0858
250000 0.0518 0.8625 0.0857
260000 0.0529 0.8612 0.0859
270000 0.053 0.8624 0.0846
280000 0.0531 0.8587 0.0882
290000 0.0576 0.8609 0.0815
300000 0.054 0.8637 0.0823
310000 0.0542 0.8603 0.0855
320000 0.0545 0.8577 0.0878
330000 0.0554 0.8576 0.087
340000 0.0555 0.8609 0.0836
350000 0.0574 0.8605 0.0821
360000 0.0529 0.8643 0.0828
370000 0.0555 0.8599 0.0846
380000 0.0528 0.864 0.0832
390000 0.0478 0.8638 0.0884
400000 0.052 0.8558 0.0922
410000 0.0546 0.8562 0.0892
420000 0.0556 0.8567 0.0877
430000 0.0527 0.8554 0.0919
440000 0.054 0.8544 0.0916
450000 0.0535 0.8596 0.0869
460000 0.0541 0.8549 0.091
470000 0.056 0.8527 0.0913
480000 0.0532 0.8577 0.0891
490000 0.0554 0.8575 0.0871
500000 0.0536 0.8603 0.0861
510000 0.0507 0.859 0.0903
520000 0.0538 0.863 0.0832
530000 0.0508 0.8641 0.0851
540000 0.0546 0.8639 0.0815
550000 0.0555 0.8649 0.0796
560000 0.0526 0.8666 0.0808
570000 0.049 0.8672 0.0838
580000 0.051 0.8639 0.0851
590000 0.049 0.8641 0.0869
600000 0.0541 0.8611 0.0848
610000 0.0535 0.86 0.0865
620000 0.0546 0.861 0.0844
630000 0.0522 0.8612 0.0866
640000 0.0538 0.8602 0.086
650000 0.052 0.8634 0.0846
660000 0.0461 0.8653 0.0886
670000 0.0523 0.8626 0.0851
680000 0.0556 0.8602 0.0842
690000 0.0557 0.856 0.0883
700000 0.0525 0.8618 0.0857
710000 0.0541 0.8633 0.0826
720000 0.0517 0.8644 0.0839
730000 0.0533 0.8617 0.085
